"","YearStart","LocationAbbr","LocationDesc","Question","DataValueUnit","DataValue","Question_short"
"3099",2022,"CO","Colorado","Short sleep duration among adults","%",30.6,"shortSleep"
"3100",2022,"AZ","Arizona","All teeth lost among adults aged 65 years and older","%",10.4,"noTeeth"
"3101",2022,"HI","Hawaii","Obesity among adults","%",27,"obesity"
"3102",2022,"FL","Florida","Lack of social and emotional support needed among adults","%",10.1,"noSocial"
"3103",2022,"AR","Arkansas","Short sleep duration among adults","%",39.9,"shortSleep"
"3104",2022,"DC","District of Columbia","Short sleep duration among adults","%",31.8,"shortSleep"
"3105",2022,"CA","California","Routine checkup within the past year among adults","%",71.7,"doctor"
"3106",2022,"AR","Arkansas","Depression among adults","%",27.6,"depression"
"3107",2022,"CO","Colorado","Depression among adults","%",21.8,"depression"
"3108",2022,"GU","Guam","Lack of reliable transportation in the past 12 months among adults","%",NA,"noTransport"
"3109",2022,"AR","Arkansas","Binge drinking prevalence among adults","%",17.5,"BingeDrink"
"3110",2022,"AK","Alaska","Frequent mental distress among adults","%",15.4,"mentalDistress"
"3111",2022,"AK","Alaska","Binge drinking prevalence among adults","%",18,"BingeDrink"
"3112",2022,"CA","California","Lack of social and emotional support needed among adults","%",13.3,"noSocial"
"3113",2022,"GA","Georgia","Depression among adults","%",19.4,"depression"
"3114",2022,"AR","Arkansas","Lack of reliable transportation in the past 12 months among adults","%",NA,"noTransport"
"3115",2022,"FL","Florida","All teeth lost among adults aged 65 years and older","%",12.5,"noTeeth"
"3116",2021,"WY","Wyoming","Current cigarette smoking among adults","%",17.1,"smoking"
"3117",2022,"CO","Colorado","Routine checkup within the past year among adults","%",NA,"doctor"
"3118",2022,"CA","California","Current cigarette smoking among adults","%",9.9,"smoking"
"3119",2022,"AL","Alabama","Binge drinking prevalence among adults","%",13.7,"BingeDrink"
"3120",2022,"AL","Alabama","Routine checkup within the past year among adults","%",77.2,"doctor"
"3121",2021,"WY","Wyoming","No leisure-time physical activity among adults","%",22.2,"noActivity"
"3122",2022,"DC","District of Columbia","Frequent mental distress among adults","%",13.3,"mentalDistress"
"3123",2022,"AL","Alabama","All teeth lost among adults aged 65 years and older","%",17.3,"noTeeth"
"3124",2022,"AL","Alabama","Unable to pay mortgage, rent, or utility bills in the past 12 months among adults","%",14.8,"noRent"
"3125",2022,"AK","Alaska","Average mentally unhealthy days among adults","Number",4.7,"badDays"
"3126",2021,"WI","Wisconsin","Lack of health insurance among adults aged 18-64 years","%",6,"noInsure"
"3127",2021,"WY","Wyoming","Lack of health insurance among adults aged 18-64 years","%",17,"noInsure"
"3128",2022,"CA","California","Six or more teeth lost among adults aged 65 years and older","%",24.3,"lostTeeth"
"3129",2022,"DC","District of Columbia","Average mentally unhealthy days among adults","Number",4.6,"badDays"
"3130",2022,"DC","District of Columbia","Lack of reliable transportation in the past 12 months among adults","%",7.3,"noTransport"
"3131",2021,"WV","West Virginia","No broadband internet subscription among households","%",15.3,"noInternet"
"3132",2021,"WI","Wisconsin","Current cigarette smoking among adults","%",13.8,"smoking"
"3133",2022,"AR","Arkansas","Routine checkup within the past year among adults","%",NA,"doctor"
"3134",2022,"AZ","Arizona","Short sleep duration among adults","%",36.1,"shortSleep"
"3135",2021,"WV","West Virginia","Depression among adults","%",28.9,"depression"
"3136",2022,"AK","Alaska","All teeth lost among adults aged 65 years and older","%",12.3,"noTeeth"
"3137",2022,"DE","Delaware","Average mentally unhealthy days among adults","Number",4.8,"badDays"
"3138",2022,"DE","Delaware","Unable to pay mortgage, rent, or utility bills in the past 12 months among adults","%",11.5,"noRent"
"3139",2022,"CT","Connecticut","Unable to pay mortgage, rent, or utility bills in the past 12 months among adults","%",12.4,"noRent"
"3140",2022,"CO","Colorado","Lack of social and emotional support needed among adults","%",NA,"noSocial"
"3141",2021,"WY","Wyoming","Diseases of the heart mortality among all people, underlying cause","cases per 100,000",159.4,"cardioDeath"
"3142",2022,"DE","Delaware","No teeth lost among adults aged 18-64 years","%",65.5,"allTeeth"
"3143",2022,"DC","District of Columbia","Visited dentist or dental clinic in the past year among adults","%",70.4,"dentist"
"3144",2022,"GA","Georgia","Unable to pay mortgage, rent, or utility bills in the past 12 months among adults","%",12.4,"noRent"
"3145",2022,"AR","Arkansas","All teeth lost among adults aged 65 years and older","%",22.1,"noTeeth"
"3146",2021,"WV","West Virginia","Consumed fruit less than one time daily among adults","%",46.2,"noFruit"
"3147",2022,"AR","Arkansas","Visited dentist or dental clinic in the past year among adults","%",55.6,"dentist"
"3148",2022,"MD","Maryland","No leisure-time physical activity among adults","%",20.5,"noActivity"
"3149",2022,"ID","Idaho","Frequent mental distress among adults","%",15.7,"mentalDistress"
"3150",2022,"MO","Missouri","No teeth lost among adults aged 18-64 years","%",64.1,"allTeeth"
"3151",2022,"LA","Louisiana","Binge drinking prevalence among adults","%",17.7,"BingeDrink"
"3152",2022,"IL","Illinois","Average mentally unhealthy days among adults","Number",4.5,"badDays"
"3153",2022,"KY","Kentucky","Six or more teeth lost among adults aged 65 years and older","%",48.9,"lostTeeth"
"3154",2022,"MO","Missouri","Obesity among adults","%",36.7,"obesity"
"3155",2022,"ID","Idaho","Routine checkup within the past year among adults","%",73.2,"doctor"
"3156",2022,"MS","Mississippi","Depression among adults","%",21.1,"depression"
"3157",2022,"MD","Maryland","Short sleep duration among adults","%",38.7,"shortSleep"
"3158",2022,"HI","Hawaii","Short sleep duration among adults","%",45.9,"shortSleep"
"3159",2022,"MO","Missouri","Short sleep duration among adults","%",37.7,"shortSleep"
"3160",2022,"MT","Montana","All teeth lost among adults aged 65 years and older","%",12.8,"noTeeth"
"3161",2022,"IL","Illinois","Lack of health insurance among adults aged 18-64 years","%",NA,"noInsure"
"3162",2022,"KY","Kentucky","Lack of health insurance among adults aged 18-64 years","%",4.7,"noInsure"
"3163",2022,"ME","Maine","Depression among adults","%",28.4,"depression"
"3164",2022,"ME","Maine","No teeth lost among adults aged 18-64 years","%",66.7,"allTeeth"
"3165",2022,"MD","Maryland","Depression among adults","%",18.7,"depression"
"3166",2022,"MT","Montana","Current cigarette smoking among adults","%",16,"smoking"
"3167",2022,"KY","Kentucky","No leisure-time physical activity among adults","%",25.1,"noActivity"
"3168",2022,"MO","Missouri","Binge drinking prevalence among adults","%",20.6,"BingeDrink"
"3169",2022,"MO","Missouri","Frequent mental distress among adults","%",18.1,"mentalDistress"
"3170",2022,"ID","Idaho","Depression among adults","%",23.2,"depression"
"3171",2022,"MN","Minnesota","Visited dentist or dental clinic in the past year among adults","%",67.7,"dentist"
"3172",2022,"IL","Illinois","No teeth lost among adults aged 18-64 years","%",67.8,"allTeeth"
"3173",2022,"MS","Mississippi","Routine checkup within the past year among adults","%",78.6,"doctor"
"3174",2022,"ID","Idaho","No teeth lost among adults aged 18-64 years","%",68,"allTeeth"
"3175",2022,"IA","Iowa","Lack of reliable transportation in the past 12 months among adults","%",6.7,"noTransport"
"3176",2022,"KY","Kentucky","Average mentally unhealthy days among adults","Number",5,"badDays"
"3177",2022,"MI","Michigan","Average mentally unhealthy days among adults","Number",5.5,"badDays"
"3178",2022,"MA","Massachusetts","Binge drinking prevalence among adults","%",18.6,"BingeDrink"
"3179",2022,"IA","Iowa","Six or more teeth lost among adults aged 65 years and older","%",29.1,"lostTeeth"
"3180",2022,"IL","Illinois","Visited dentist or dental clinic in the past year among adults","%",65.2,"dentist"
"3181",2022,"MI","Michigan","Routine checkup within the past year among adults","%",NA,"doctor"
"3182",2022,"NE","Nebraska","Short sleep duration among adults","%",31.5,"shortSleep"
"3183",2022,"IL","Illinois","Six or more teeth lost among adults aged 65 years and older","%",27.5,"lostTeeth"
"3184",2022,"IA","Iowa","Depression among adults","%",19.2,"depression"
"3185",2022,"IA","Iowa","Current cigarette smoking among adults","%",15.5,"smoking"
"3186",2022,"MO","Missouri","Unable to pay mortgage, rent, or utility bills in the past 12 months among adults","%",12.4,"noRent"
"3187",2022,"NE","Nebraska","Average mentally unhealthy days among adults","Number",4.2,"badDays"
"3188",2022,"NV","Nevada","Short sleep duration among adults","%",39.3,"shortSleep"
"3189",2022,"LA","Louisiana","Average mentally unhealthy days among adults","Number",6.4,"badDays"
"3190",2022,"IA","Iowa","No leisure-time physical activity among adults","%",24.9,"noActivity"
"3191",2022,"NE","Nebraska","Lack of social and emotional support needed among adults","%",NA,"noSocial"
"3192",2022,"MN","Minnesota","Current cigarette smoking among adults","%",13.4,"smoking"
"3193",2022,"HI","Hawaii","All teeth lost among adults aged 65 years and older","%",5.6,"noTeeth"
"3194",2022,"MD","Maryland","Average mentally unhealthy days among adults","Number",4.8,"badDays"
"3195",2022,"MN","Minnesota","Depression among adults","%",24.5,"depression"
"3196",2022,"KS","Kansas","Lack of social and emotional support needed among adults","%",6.7,"noSocial"
"3197",2022,"KY","Kentucky","Short sleep duration among adults","%",39.6,"shortSleep"
"3198",2022,"KS","Kansas","No teeth lost among adults aged 18-64 years","%",66.9,"allTeeth"
"3199",2022,"MS","Mississippi","Visited dentist or dental clinic in the past year among adults","%",9.8,"dentist"
"3200",2022,"MI","Michigan","Lack of social and emotional support needed among adults","%",NA,"noSocial"
"3201",2022,"NV","Nevada","Binge drinking prevalence among adults","%",18.7,"BingeDrink"
"3202",2022,"IN","Indiana","Short sleep duration among adults","%",38.6,"shortSleep"
"3203",2022,"IA","Iowa","Routine checkup within the past year among adults","%",76.3,"doctor"
"3204",2022,"KS","Kansas","Obesity among adults","%",36.5,"obesity"
"3205",2022,"KY","Kentucky","Frequent mental distress among adults","%",16.4,"mentalDistress"
"3206",2022,"ID","Idaho","Lack of reliable transportation in the past 12 months among adults","%",7.6,"noTransport"
"3207",2022,"LA","Louisiana","No leisure-time physical activity among adults","%",27.5,"noActivity"
"3208",2022,"MD","Maryland","No teeth lost among adults aged 18-64 years","%",67.9,"allTeeth"
"3209",2022,"ID","Idaho","Current cigarette smoking among adults","%",12.4,"smoking"
"3210",2022,"MT","Montana","Average mentally unhealthy days among adults","Number",5.5,"badDays"
"3211",2022,"ME","Maine","Unable to pay mortgage, rent, or utility bills in the past 12 months among adults","%",10.9,"noRent"
"3212",2022,"MS","Mississippi","Binge drinking prevalence among adults","%",14.4,"BingeDrink"
"3213",2022,"MO","Missouri","Lack of reliable transportation in the past 12 months among adults","%",9.1,"noTransport"
"3214",2022,"MN","Minnesota","No teeth lost among adults aged 18-64 years","%",72.1,"allTeeth"
"3215",2022,"KY","Kentucky","All teeth lost among adults aged 65 years and older","%",23.6,"noTeeth"
"3216",2022,"MD","Maryland","Six or more teeth lost among adults aged 65 years and older","%",29.5,"lostTeeth"
"3217",2022,"ID","Idaho","Six or more teeth lost among adults aged 65 years and older","%",30.1,"lostTeeth"
"3218",2022,"MI","Michigan","Unable to pay mortgage, rent, or utility bills in the past 12 months among adults","%",NA,"noRent"
"3219",2022,"IL","Illinois","Current cigarette smoking among adults","%",12.8,"smoking"
"3220",2022,"MN","Minnesota","Frequent mental distress among adults","%",15.6,"mentalDistress"
"3221",2022,"IA","Iowa","All teeth lost among adults aged 65 years and older","%",10.9,"noTeeth"
"3222",2022,"MS","Mississippi","Lack of social and emotional support needed among adults","%",14.3,"noSocial"
"3223",2022,"MN","Minnesota","Unable to pay mortgage, rent, or utility bills in the past 12 months among adults","%",9.3,"noRent"
"3224",2022,"MT","Montana","Six or more teeth lost among adults aged 65 years and older","%",28.8,"lostTeeth"
"3225",2022,"MI","Michigan","Six or more teeth lost among adults aged 65 years and older","%",27.3,"lostTeeth"
"3226",2022,"NV","Nevada","Lack of health insurance among adults aged 18-64 years","%",15.8,"noInsure"
"3227",2022,"IN","Indiana","Frequent mental distress among adults","%",17.5,"mentalDistress"
"3228",2022,"MN","Minnesota","Lack of social and emotional support needed among adults","%",7.3,"noSocial"
"3229",2022,"IN","Indiana","Current cigarette smoking among adults","%",16.9,"smoking"
"3230",2022,"MT","Montana","Obesity among adults","%",30.8,"obesity"
"3231",2022,"MN","Minnesota","No leisure-time physical activity among adults","%",19.9,"noActivity"
"3232",2022,"MA","Massachusetts","All teeth lost among adults aged 65 years and older","%",11.2,"noTeeth"
"3233",2022,"IN","Indiana","Lack of reliable transportation in the past 12 months among adults","%",7.8,"noTransport"
"3234",2022,"MN","Minnesota","Short sleep duration among adults","%",30.3,"shortSleep"
"3235",2022,"HI","Hawaii","Six or more teeth lost among adults aged 65 years and older","%",17.9,"lostTeeth"
"3236",2022,"NE","Nebraska","Obesity among adults","%",35.6,"obesity"
"3237",2022,"IA","Iowa","Obesity among adults","%",37.8,"obesity"
"3238",2022,"NE","Nebraska","Unable to pay mortgage, rent, or utility bills in the past 12 months among adults","%",NA,"noRent"
